title,content
"Sinopsis Fallout, Serial Baru yang Segera Tayang di Prime Video","KOMPAS.com - Fallout merupakan salah satu waralaba gim populer sepanjang masa.

Berkat popularitasnya, Fallout telah memiliki 11 nama gim yang telah dikeluarkan sejauh ini.

Bahkan, waralaba tersebut bakal mendapatkan serial live-action sendiri yang bertajuk “Fallout”, sama seperti gim-nya.

Serial Fallout juga baru saja mendapatkan teaser resmi pada 2 Desember 2023 kemarin, diunggah oleh akun YouTube @PrimeVideo.

Melansir teaser-nya, serial ini akan menceritakan dunia pasca-apokaliptik yang terjadi di bumi setelah perang nuklir meletus.

Fallout akan mengikuti kisah orang kaya dan miskin di dunia yang hancur, 200 tahun setelah peperangan terjadi.

Berkat adanya radiasi nuklir, bumi kini diisi oleh berbagai mutan, serangga raksasa, hingga satwa liar yang terkena radiasi.

Para penyintas yang selamat kemudian bertahan hidup di sebuah bunker bawah tanah yang disebut sebagai “Vaults”.

Nantinya, serial ini akan menyajikan gambaran mengenai alam semesta yang kompleks, aneh, serta dipenuhi oleh kekerasan.

Sedangkan, tokoh utama dalam serial ini bakal dimainkan oleh Aaron Moten, Ella Purnell, hingga Walton Goggins.

Ella akan berperan sebagai Lucy, Aaron sebagai Maximus, serta Walton sebagai The Ghoul.

Nama studio Bethesda Softworks bersamaan dengan Bethesda Game Studios akan bertanggung jawab dalam proses produksi serial ini.

Rencananya, serial Fallout bakal memulai penayangan secara serentak pada 12 April 2024 mendatang di Amazon Prime Video.

"
Mengapa Parkir Bandara Tidak Pakai Sistem Tarif Maksimal?,"JAKARTA, KOMPAS.com - Belum lama ini, viral di media sosial ratusan motor yang mangkrak di parkiran bandara Ngurah Rai, Bali. Kejadian serupa sempat juga terjadi pada bandara lainnya.

Pada tempat parkir di bandara, pada umumnya tidak diterapkan tarif parkir maksimal. Sehingga, tarifnya akan terus berjalan seiring dengan lama kendaraan tersebut diparkir.

Berbeda dengan tempat parkir di pusat perbelanjaan atau mal atau kawasan lainnya, di mana diterapkan tarif parkir maksimal. Beberapa gedung juga ada yang menerapkan tarif parkir flat atau tarif yang sama, berapa pun lamanya mobil diparkir.

Ketua Indonesia Parking Association Rio Octaviano, mengatakan, ada beberapa alasan mengapa di bandara tidak diterapkan tarif parkir maksimal.

""Pertama, bandara memang memiliki otoritas sendiri. Kedua, tarif parkir sebetulnya memang progresif. Ketiga, tarif maksimum adalah kebijakan parsial dari pemilik lahan,"" ujar Rio, saat dihubungi Kompas.com, belum lama ini.

Rio menambahkan, kasus sepeda motor mangkrak di parkiran bandara karena pelaku tidak melaporkan kendaraannya diinapkan.

Tangkapan layar TikTok @lombokpirates Deretan sepeda motor yang ditinggal pemiliknya hingga berdebu di parkiran bandara Ngurah Rai, Bali

""Tapi, yang jadi masalah, pelaku yang meninggalkan kendaraannya pasti akan memakan lahan parkir. Secara otomatis, berimbas kepada pendapatan parkir. Pemilik lahan juga tidak bisa secara semena-mena melakukan sesuatu terhadap kendaraan tersebut,"" kata Rio.

Rio mengatakan, pemilik lahan juga tidak bisa secara semena-mena melakukan sesuatu terhadap kendaraan tersebut. Sehingga, terjadilah kendaraan mangkrak di tempat parkir hingga berbulan-bulan bahkan bertahun-tahun.

"
Lirik dan Chord Lagu Sleeping on My Own - Beach Fossils,"JAKARTA, KOMPAS.com - Beach Fossils merupakan grup band rock indie asal Amerika Serikat yang membawakan lagu berjudul “Sleeping on My Own”.

Lagu berdurasi 2,43 menit ini dirilis secara resmi pada 2023 melalui label Bayonet Records.

“Sleeping on My Own” dimuat sebagai trek pertama dalam album studio keempat mereka yang bertajuk Bunny.

Berikut ini lirik dan chord lagu “Sleeping on My Own” dari Beach Fossils:



[Intro]G D Cadd9 Am7

[Verse 1]G                                    D           I don't know what to sayCadd9                         Am7           I'm tryna get myself togetherG                                        D                       Cadd9  Am7           And neither one of us will take the blameG                                  D           I see it in your faceCadd9                                      Am7           You're tryna hide your paranoiaG                                   D                      Cadd9  Am7           I wanted you to know I feel the same

[Chorus]Cmaj7  Am               GSlee–––ping on my ownDCan't forgetCmaj7 Am        GLeave me all aloneDI'm okay

Cmaj7 Am               GSlee–––ping on my ownDCan't forgetCmaj7 Am        GLeave me all aloneDI'm okay

[Instrumental]G D Cadd9 Am7

[Verse 2]G                                      D           What are we after allCadd9                                      Am7          'Cause I need someone to explain itG                                 D                   Cadd9  Am7           I never wanna feel that way againG                                       D           I don't know why I calledCadd9                            Am7           I guess I wanted to feel somethingG                                  D                      Cadd9  Am7           It's only gonna break us in the end

[Instrumental]Cmaj7 Am G DCmaj7 Am G D

[Ulangi Chorus]

"
"Kasus Mycoplasma Pneumoniae Meluas, Masyarakat Diminta Rajin Cuci Tangan dan Pakai Masker","JAKARTA, KOMPAS.com - Kementerian Kesehatan (Kemenkes) mengingatkan masyarakat untuk disiplin menerapkan perilaku hidup sehat. Ini menyusul munculnya kasus mycoplasma pneumoniae di Indonesia.

“Kami mengimbau kepada masyarakat agar perilaku hidup bersih itu tetap dilakukan,” kata Direktur Jenderal Pencegahan dan Pengendalian Penyakit (P2P) Kemenkes Maxi Rein Rondonuwu dalam konferensi pers daring, Rabu (6/12/2023).

Maxi meminta masyarakat untuk rajin mencuci tangan menggunakan sabun. Lalu, mereka yang flu dan batuk diwajibkan memakai masker.

Memang, Maxi mengatakan, penanganan kasus mycoplasma pneumonia terbilang mudah, cukup dengan antibiotik.

Dia menyebut, mycoplasma pneumoniae bukan kasus baru dan sudah ada sejak sebelum pandemi virus corona. Hanya saja, belakangan jumlahnya mengalami peningkatan di China.

Di negara-negara Eropa, kasus mycoplasma pneumoniae umumnya muncul ketika musim panas. Namun, keterkaitan musim dengan peningkatan kasus mycoplasma pneumoniae masih dalam penelitian.

“Kita (Indonesia) kan dari musim panas mau beralih ke hujan ada perubahan, pancaroba itu banyak orang juga batuk, beringus,” ujar Maxi.

Sejauh ini, Kemenkes mencatat, ada enam kasus mycoplasma pneumoniae di Indonesia. Dari enam kasus itu, seluruhnya merupakan anak-anak, berusia paling muda 3 tahun, dan paling besar 12 tahun.

Keenam kasus itu saat ini sudah sembuh. Lima dari enam pasien yang sempat terinfeksi bakteri tersebut sebelumnya dirawat di Rumah Sakit Medistra, Jakarta.

Dua dari lima pasien itu menjalani rawat inap pada 12 Oktober 2023 dan 25 Oktober 2023. Sisanya, menjalani rawat jalan pada November 2023.

Kemudian, satu kasus mycoplasma pneumoniae menjalani rawat inap di Rumah Sakit Jakarta Woman and Children’s Clinic atau JWCC.

Maxi mengungkap, enam pasien mycoplasma pneumoniae ini menunjukkan sejumlah gejala seperti batuk, ingus, sakit kepala, hingga sesak ringan.

“Dari laporan rumah sakit yang menangani, mereka semua sudah sembuh,” ucap Maxi.

Atas temuan ini, Kemenkes melakukan tindak lanjut berupa penelusuran terhadap kemungkinan penyebaran kasus. Misalnya, menyelidiki lingkungan sekolah dan tempat tinggal pasien yang pernah terjangkit mycoplasma pneumoniae.

Langkah ini bertujuan untuk mencegah penyebaran kasus yang lebih luas.

“Kita bisa melakukan tindakan preventif karena memang penularannya kompleks, jadi gampang sekali menular,” tutur Maxi.

Sebelumnya, Organisasi Kesehatan Dunia (WHO) melaporkan kenaikan kasus pneumonia yang menyerang anak-anak di China Utara.

Pasien menunjukkan gejala pneumonia seperti demam, kelelahan, dan batuk. Hingga saat ini belum ada kasus kematian yang dilaporkan.

Berdasarkan Komisi Kesehatan Nasional China, kenaikan kasus disebabkan oleh beberapa patogen saluran pernapasan seperti bakteri Mycoplasma pneumonia, virus influenza, dan infeksi respiratory syncytial virus (RSV) serta adenovirus.

Sejauh ini belum ditemukan patogen baru yang bisa menyebabkan pneumonia pada anak.

"
Di Bengkulu Anies Bongkar Strategi Memperbaiki Pendidikan Bangsa,"BENGKULU, KOMPAS.com - Putaran kampanye Capres nomor urut satu Anies Baswedan di Bengkulu cukup unik di Universitas Prof Hazairin. Para mahasiswa seluruh kampus daerah itu menggelar uji capres berupa gagasan, Rabu (6/12/2023).

Ruangan aula disetting melingkar dengan Anies Baswedan di tengah. Ia dihujani banyak pertanyaan.

Pertanyaan pertama, bagaimana Anies dapat membuat pendidikan yang adil dan merata. Terlebih isu Jawa sentris mengemuka.

Menjawab itu, Anies mengungkapkan, semua orang jangan membedakan berdasarkan pulau atau berdasarkan yang mendapatkan kesempatan dan tidak mendapatkan kesempatan.

""Saya melihat masalah pendidikan di Indonesia itu seperti piramid jumlah bangkunya. SD itu lengkap siapapun anak Indonesia bangkunya cukup maka apabila ada 5,6 juta anak lahir maka bangku SD kelas satu cukup namun saat mereka lulus SD maka jumlah bangku SMP jeblok,"" jelas Anies memulai orasinya, Rabu (6/12/2023).

Menurut Anies, bangku SMP di daerah tidak sampai 60 persen menampung lulusan siswa SD. Lalu SMA lebih kecil lagi jumlah bangkunya. Begitupun jumlah bangku perguruan tinggi.

""Nah kalau di Bengkulu bangku kuliah tersisa tujuh persen jadi kalau mau diselesaikan urusan pendidikan bukan hanya perguruan tingginya pastikan jumlah bangku SD hingga SLTA sama vertikal lurus bukan piramid,"" tegas Anies.

Selanjutnya terkait perguruan tinggi, ia melihat biayanya tinggi. Bahkan beban yang ditanggung keluarga tidak sebanding dengan yang ditanggung negara.

Anies menegaskan empat sektor investasi yang penting. Yakni pendidikan, kesehatan, kebudayaan, dan keagamaan.

""Karena ketika kita membiayai seseorang untuk pendidikan apalagi sampai perguruan tinggi dipandang sebagai investasi ketika dia lulus dia akan berkarya, memberikan manfaat bagi dirinya, keluarga, dan masyarakatnya. Manfaat itu adalah return dari investasi kita,"" ujar Anies.

""Kalau dipandang cost maka kita pasti menurunkan biaya padahal kalau diturunkan apa yang terjadi maka akan banyak anak yang tidak kuliah,"" ujarnya.

Lebih jauh ia mengatakan, pasangan Anies-Muhaimin berkomitmen mengubah pendidikan bukan sebagai industri tetapi sebagai eskalator sosial ekonomi bagi rakyat alias naik kelas.

Terakhir menurut Anies, porsi anggaran ditingkatkan agar bangku sekolah cukup di pendidikan tinggi diberikan anggatan lebih besar agar anak-anak bisa masuk kuliah.

Hari ini, ada program bantuan pendidikan untuk kuliah tapi yang menerima bantuan itu adalah keluarga yang tidak mampu. Sehingga keluarga yang di tengah, miskin bukan kaya tidak, tidak bisa apa-apa.

""Maka tentu saja tambahan anggaran menjadi hal yang penting,"" demikian Anies.

"
Jokowi Belum Tunjuk Wakil Pemerintah untuk Bahas RUU Daerah Khusus Jakarta,"JAKARTA, KOMPAS.com - Koordinator Staf Khusus Presiden, Ari Dwipayana belum menunjuk wakil pemerintah untuk membahas Rancangan Undang-Undang (RUU) Daerah Khusus Jakarta (DKJ) yang baru disahkan sebagai RUU inisiatif DPR RI di rapat paripurna.

Pasalnya, pemerintah belum menerima surat yang berisi draft RUU DKJ dari DPR RI. Ia menyampaikan, pemerintah menunggu surat terlebih dulu dari parlemen untuk mengambil langkah selanjutnya.

""Saat ini, pemerintah menunggu surat resmi dari DPR yg menyampaikan naskah RUU DKJ,"" kata Ari kepada wartawan, Rabu (6/12/2023).

Ari menyampaikan, ada beberapa proses yang perlu diperhatikan sebelum menunjuk menterinya untuk membahas rancangan produk hukum tersebut.

Dia bilang, setelah mendapatkan surat, Presiden Joko Widodo akan menunjuk sejumlah menteri untuk menyiapkan Daftar Inventarisasi Masalah (DIM).

Nantinya dalam menyusun DIM, pemerintah akan membuka masukan dari publik.

Selanjutnya, Kepala Negara menyurati kembali lembaga legislatif, yang memberitahukan penunjukan para menteri untuk membahas bersama-sama RUU tersebut.

""Proses berikutnya, Presiden menyurati DPR menunjuk sejumlah menteri yang mewakili pemerintah dalam pembahasan dengan DPR, disertai DIM pemerintah,"" ucap Ari.

Sebelumnya diberitakan, Rancangan Undang-Undang (RUU) Daerah Khusus Jakarta (DKJ) disepakati menjadi usul inisiatif DPR RI dalam rapat paripurna ke-10 DPR Masa Persidangan II Tahun Sidang 2023-2024, Selasa (5/12/2023).

RUU ini memulai polemik di publik lantaran mengatur pemilihan Kepala Daerah atau Gubernur dan Wakil Gubernur DKI Jakarta ditunjuk oleh Presiden RI.

Dengan begitu, ada kemungkinan pemilihan kepala daerah (Pilkada) akan dihilangkan setelah DKI Jakarta tak lagi menjadi Ibu Kota Negara. Adapun RUU ini dirancang lantaran IKN akan pindah ke Nusantara.

Ketua Panitia Kerja RUU DKJ DPR Achmad Baidowi membenarkan bahwa kemungkinan Pemilihan Kepala Daerah di DKI Jakarta dihilangkan setelah tidak lagi menjadi Ibu Kota Negara, menyusul adanya RUU DKJ.

Pasal 10 ayat 2 draf RUU DKJ berbunyi: ""Gubernur dan Wakil Gubernur ditunjuk, diangkat, dan diberhentikan oleh Presiden dengan memperhatikan usul atau pendapat DPRD"".

Meski menghilangkan pilkada langsung, pria yang karib disapa Awiek itu menegaskan bahwa proses demokrasi tetap berlangsung melalui usulan DPRD.

""Untuk menjembatani keinginan politik antara yang menginginkan kekhususan ditunjuk secara langsung dan kedua supaya kita tidak melenceng dari konstitusi, cari jalan tengah bahwa gubernur Jakarta itu diangkat, diberhentikan oleh presiden dengan memperhatikan usulan atau pendapat dari DPRD,"" kata Awiek di Kompleks Parlemen Senayan, Jakarta, Selasa (5/12/2023).

""Sehingga usulan atau pendapat dari DPRD itu DPRD akan bersidang siapa nama-nama yang akan diusulkan. Itu proses demokrasinya di situ,"" sambungnya.

"
"Lebarkan Sayap Bisnis, Courtina Rambah Segmen Retail","KOMPAS.com - Jenama industri kayu olahan yang telah beroperasi sejak 1994, Courtina, mulai merambah ke segmen retail. Langkah ini diwujudkan dengan menghadirkan produk Courtina di Jakarta Design Center (JDC).

“Kami ingin menambah channel baru untuk strategi penjualan di pusat kota di Indonesia,” kata Direktur Utama Courtina Jimmy Tan dalam siaran tertulis yang diterima Kompas.com, Rabu (6/12/2023).

Saat ini, produk Courtina telah digunakan berbagai konsumen, mulai dari pemerintahan, perbankan, Badan Usaha Milik Negara (BUMN), perusahaan swasta, serta konsumen perorangan.

Adapun public figure yang telah menggunakan produk Courtina adalah Atta Halilintar, Titi Kamal, Christian Sugiono, Ayu Dewi, Sharena Delon, serta Randy Pangalila.

Sebagai informasi, jenama Courtina memiliki spesialisasi dalam produk solid finishing flooring TNG4S, lantai tangga kayu, decking, serta panel dinding.

Jenama Courtina telah dilengkapi dengan sertifikasi sistem Verifikasi dan Legalitas Hutan Indonesia (SVLK) dan International Stewardship Council (FSC).

Sertifikat tersebut menjadi bukti komitmen Courtina dalam menghasilkan produk berkualitas tinggi serta melindungi kelestarian kehidupan lingkungan secara legal.

Jimmy mengatakan, dengan nama besar dan garansi purnajual yang mumpuni, konsumen dapat lebih tenang jika ada kendala setelah pemasangan kayu Courtina.

“Courtina juga memiliki platform media sosial supaya konsumen nyaman untuk berkonsultasi secara daring,” tuturnya.

Ke depan, kata Jimmy, Courtina akan membuka cabang di kota lain untuk memudahkan konsumen mendapatkan layanan dan produk Courtina.

"
Seorang Pelajar Perempuan di Trenggalek Tewas dalam Kecelakaan Motor Vs Truk Box,"KOMPAS.com - Kecelakaan lalu lintas terjadi di Kabupaten Trenggalek Jawa Timur, Rabu (06/12/2023). Akibatnya, seorang pelajar perempuan meninggal dunia di lokasi kejadian.

Sepeda motor korban ringsek setelah terjadi tabrakan dengan mobil truk box.

Kecelakaan tersebut terjadi di jalan raya Trenggalek - Tulungagung Kecamatan Durenan Trenggalek, sekitar pukul 11.00 WIB.

""Tepatnya di ruas jalan depan SPBU Kecamatan Durenan,"" ujar Kanit Gakkum Satlantas Polres Trenggalek Iptu Singgih Susilo melalui pesan singkat, Rabu (06/12/2023).

Dalam kecelakaan tersebut diketahui seorang pelajar perempuan berinisial EN (18) warga Desa Dongko Kecamatan Dongko Trenggalek, meninggal dunia di lokasi kejadian.

""Setelah diidentifikasi, korban mengalani patah tangan kanan, pendarahan di kepala dan meninggal dunia,"" ujar Singgih.

Kecelakaan tersebut terjadi pada saat kendaraan truk box nomor polisi S 9485 WF yang dikemudikan Kukuh Prisma Sandi, warga Tulungagung, bersama satu penumpang, melaju dari arah timur ke barat.

Setibanya di depan SPBU Kecamatan Durenan, ada sepeda motor matic ngerem mendadak.

""Pengemudi truk box kaget ada sepeda motor ngerem mendadak,"" ujar Singgih.

Karena kaget, pengemudi mobil box berusaha mengendalikan laju kendaraan, namun oleng ke sisi jalur kanan.

Secara bersamaan, melaju dari arah barat ke timur sepeda motor Yamaha Aerox AG 4665 YAS yang dikendari korban EN, sehingga kecelakaan terjadi.

Kerasnya benturan membuat sepeda motor yang dikendarai korban EN mengalami rusak parah hingga ringsek.

Warga di lokasi kejadian tidak ada yang berani melakukan pertolongan, karena korban terlihat mengalami luka serius.

Mereka khawatir justru akan terjadi sesuatu yang fatal apabila dilakukan pertolongan.

""Karena korban terjatuh dan kondisinya terlihat parah, warga langsung lapor ke pos polisi terdekat,"" ujar singgih.

Mendapat laporan, anggota penegakan hukum satlantas Polres Trenggalek bersama tenaga medis datang ke lokasi.

""Korban mengalami luka yang cukup parah yakni patah tulang, dan sudah meninggal dunia,"" ungkap Singgih.

Selanjutnya, polisi melakukan olah tempat kejadian perkara serta mencari keterangan dari sejumlah saksi yang mengetahui kejadian tersebut.

"
Wapres dan Mendagri Soroti Keberadaan Alat Peringatan Dini Terkait Erupsi Gunung Marapi,"JAKARTA, KOMPAS.com - Wakil Presiden (Wapres) Ma'ruf Amin menyoroti keberadaan alat peringatan dini di Gunung Marapi, Sumatera Barat, yang baru-baru ini mengalami erupsi.

Ma'ruf Amin menegaskan bahwa keberadaan alat pendeteksi dini itu penting supaya tidak menyebabkan jatuh korban bila erupsi terjadi.

""Seperti tadi dikatakan ada yang dicuri ya, itu supaya pengamanannya, ini jadi ke depan hal ini harus lebih dibenahi, hal-hal yang bisa mencegah kemungkinan terjadinya pendakian pada saat-saat terjadi yang berbahaya,"" kata Ma'ruf Amin dalam keterangan pers di Bali, Rabu (6/12/2023).

Ma'ruf mengatakan, harus ada kerja sama antara Badan Penanggulangan Bencana Daerah (BPBD) dengan Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) untuk memberikan peringatan bila terjadi bencana.

Ma'ruf juga meminta ada larangan bagi masyarakat untuk mendaki ke daerah yang berbahaya agar tidak jatuh korban.

Menteri Dalam Negeri (Mendagri) Tito Karnavian juga menyoroti keberadaan alat pendeteksi dini tersebut.

Ia menegaskan bahwa harus ada evaluasi untuk memastikan agar alat pendeteksi di gunung tidak dicuri.

""Setelah itu, melakukan evaluasi mulai dari sistem peringatan dini tadi memang harus dipikirkan langkah-langkah untuk bagaimana agar peralatan tersebut tidak sampai dicuri, dijaga ya, kerja sama dengan kepolisian,"" ujar Tito.

Tito juga menginstruksikan pemerintah daerah untuk menggiatkan simulasi bencana agar masyarakat lebih responsif apabila bencana benar-benar terjadi.

""Untuk daerah-daerah masing-masing sesuai dengan potensi bencana masing-masing melakukan simulasi sehingga jangan sampai terjadi kejadian baru responsif. Jadi sudah ada langkah-langkah kalau terjadi apa-apa, plan a, plan b-nya,"" kata Tito.

Diberitakan sebelumnya, Gunung Marapi di perbatasan Kabupaten Agam dan Kabupaten Tanah Datar, Sumatra Barat, mengalami erupsi sejak Minggu, 3 Desember 2023.

Dalam peristiwa tersebut, tercatat 22 orang meninggal dunia dan baru 16 jenazah yang sudah teridentifikasi.

"
"Perampokan Minimarket di Bekasi, Warga: Polisi Jarang Patroli","BEKASI, KOMPAS.com - Warga Kalibaru, Kota Bekasi, Erwin (38) menyayangkan tidak ada polisi yang berpatroli di wilayahnya yang belum lama ini terjadi perampokan minimarket.

Erwin berharap polisi lebih sering patroli, terutama pada malam hari, saat jam rawan terjadinya tindak kriminalitas.

""Enggak ada patroli, jarang, kecuali kalau kejadian, setelah kejadian baru iya, kalau patroli (rutin) jarang, mau malam minggu atau apa, jarang banget,"" ujar Erwin saat ditemui di Kalibaru, Kota Bekasi, Rabu (6/12/2023).

Padahal, lanjut Erwin, letak tempat kejadian perkara (TKP) tidak terlalu jauh dari kantor Polres Metro Bekasi Kota.

Sebagai warga, Erwin meminta pihak kepolisian untuk memantau wilayahnya agar tetap aman.

""Ya (penginnya) supaya aman lah. Harusnya lebih sering kekontrol lagi, apalagi ini dekat (Polres Metro Bekasi Kota), warga minta perlindungan saja, biar aman,"" kata dia.

Erwin tak menampik bahwa dia sekali waktu pernah melihat petugas kepolisian berpatroli, meski tak lama.

""Kadang-kadang kontrol juga cuma ya sebatas bentar doang sewaktu-waktu,"" ujarnya.

Karena sepinya pengawasan, kata Erwin, peristiwa perampokan minimarket yang buka 24 jam itu pun terjadi.

""Biasanya ramai, mungkin keadaannya sepi kemarin jadi ya (terjadi),"" tutur dia.

Sebelumnya diberitakan, perampokan terjadi di Alfamart Jalan Kalibaru Timur No 3, Kali Baru, Kecamatan Medan Satria, Kota Bekasi, Selasa (5/11/2023) pukul 02.30 WIB.

Dua perampok masuk dan menodong celurit ke arah petugas kasir. Kemudian seorang pelaku lain masuk membawa senjata api.

Petugas kasir itu lalu digiring menuju gudang untuk mengambil uang di brankas.

Sesampainya di gudang, karyawan yang berada di toilet langsung diminta keluar dan berkumpul.

""(Dua) korban dikumpulin dan disuruh jongkok dan dimintai kunci brankas dengan diancam senjata api dan celurit,"" ungkap Kasie Humas Polres Metro Bekasi Kota Kompol Erna Ruswing Andari.

Dalam kondisi terancam keselamatan jiwanya, dua karyawan itu akhirnya mengatakan kunci brankas berada di depan server kasir.

""Satu pelaku mencari di kasir, didapati kunci brankas. Pelaku meminta salah satu korban untuk membuka kunci sambil ditodong dengan senpi,"" tutur Erna.

"
